probe	type	RB_E_001	RB_E_002	RB_E_003	RB_E_004	RB_E_005	RB_E_006	RB_E_007	RB_E_008	RB_E_009	RB_E_011	RB_E_012	RB_E_013	RB_E_014	RB_E_015	RB_E_016	RB_E_017	RB_E_019	RB_E_020	RB_E_021	RB_E_022	RB_E_023	RB_E_025	RB_E_026	RB_E_027	RB_E_028	RB_E_029	RB_E_030	RB_E_030_IC	RB_E_032	RB_E_033	RB_E_034	RB_E_035	RB_E_036	RB_E_037	RB_E_040	RB_E_042	RB_E_044	RB_E_045	RB_E_046_IC	RB_E_048_IC	RB_E_049_IC	RB_E_050	RB_E_051	RB_E_052	RB_E_053	RB_E_054	RB_E_055	RB_E_056	RB_E_057	RB_E_058	RB_E_059	RB_E_060	RB_E_061	RB_E_063	RB_E_064	RB_E_065	RB_E_066	RB_E_067	RB_E_069_FR	RB_E_076	RB_E_077	RB_E_078	RB_E_079	RB_E_080	RB_E_081
cg00000363	II	17916.0	16989.0	15749.0	14594.0	13324.0	10870.0	10874.0	9132.0	12564.0	15119.0	16710.0	12225.0	15735.0	13438.0	12448.0	14596.0	14240.0	13417.0	12142.0	10996.0	11107.0	14660.0	12938.0	14128.0	15808.0	14812.0	13013.0	14029.0	13528.0	13989.0	17465.0	20149.0	15945.0	18399.0	12094.0	20413.0	11996.0	17170.0	16002.0	5544.0	7311.0	14493.0	15628.0	16963.0	16641.0	14326.0	13796.0	18390.0	14303.0	16159.0	12635.0	16043.0	11223.0	9428.0	15413.0	13676.0	12095.0	13039.0	14252.0	11451.0	12175.0	11706.0	11608.0	12236.0	12095.0
cg00000957	I	2611.0	1925.0	2228.0	1463.0	1603.0	1833.0	1598.0	2555.0	1249.0	1436.0	1327.0	1298.0	1399.0	955.0	1216.0	1583.0	1217.0	1332.0	1727.0	1034.0	1247.0	1622.0	1983.0	2244.0	2816.0	1641.0	1213.0	2080.0	1724.0	2240.0	1164.0	2196.0	2737.0	2650.0	1048.0	3591.0	1728.0	1434.0	1362.0	1389.0	2146.0	1783.0	1257.0	1669.0	887.0	1148.0	2537.0	2917.0	3456.0	3311.0	2109.0	2225.0	2689.0	2378.0	3200.0	1440.0	2199.0	2651.0	2658.0	2706.0	1323.0	2536.0	2040.0	983.0	868.0
cg00001364	II	1772.0	3656.0	2618.0	2439.0	2105.0	1989.0	3091.0	5198.0	2098.0	1730.0	1227.0	1803.0	996.0	967.0	848.0	1066.0	1137.0	774.0	1311.0	712.0	841.0	2872.0	1745.0	2451.0	2395.0	6206.0	1043.0	1342.0	1244.0	1162.0	2301.0	2239.0	2802.0	2653.0	810.0	2775.0	813.0	2444.0	1779.0	1696.0	1664.0	1300.0	1478.0	1445.0	1239.0	1277.0	2451.0	4593.0	3064.0	3827.0	3074.0	1652.0	2805.0	2122.0	2755.0	1733.0	3452.0	2045.0	2196.0	2144.0	1338.0	1468.0	1783.0	1430.0	1516.0
cg00001446	II	2300.0	1839.0	1952.0	1675.0	2181.0	1592.0	1614.0	1536.0	1608.0	1802.0	1684.0	3463.0	1985.0	1798.0	1729.0	2817.0	1654.0	1643.0	1615.0	1433.0	1794.0	2086.0	1885.0	1586.0	1451.0	1602.0	1431.0	1963.0	1427.0	2301.0	2192.0	2467.0	3016.0	2589.0	2369.0	2766.0	1667.0	1977.0	2244.0	783.0	1286.0	2682.0	3194.0	2308.0	1673.0	2249.0	4902.0	2150.0	2446.0	2235.0	1699.0	2340.0	2310.0	3328.0	2641.0	1238.0	2165.0	2344.0	2777.0	1665.0	2528.0	2303.0	2254.0	1716.0	1868.0
cg00001534	II	1476.0	4820.0	1788.0	1260.0	1926.0	844.0	1257.0	8453.0	3291.0	875.0	2945.0	4582.0	4221.0	4687.0	2802.0	3766.0	5056.0	5245.0	2321.0	3983.0	2779.0	5289.0	4354.0	3314.0	968.0	2017.0	2543.0	2336.0	2966.0	1464.0	1399.0	1943.0	2855.0	4452.0	3264.0	5986.0	3500.0	2580.0	6910.0	2113.0	3588.0	3891.0	2882.0	4468.0	1458.0	4110.0	4745.0	8929.0	4909.0	5121.0	6156.0	1375.0	1127.0	1259.0	3374.0	2747.0	1708.0	1781.0	1234.0	1461.0	2226.0	1088.0	1281.0	1551.0	1737.0
cg00001583	I	24943.0	28352.0	26592.0	22697.0	22902.0	20263.0	20147.0	17502.0	20506.0	19572.0	23262.0	23090.0	21802.0	18619.0	18654.0	19950.0	22641.0	19533.0	22437.0	17298.0	18009.0	25282.0	22810.0	23356.0	22123.0	21255.0	18249.0	21465.0	21389.0	20948.0	26728.0	28363.0	25865.0	27085.0	18908.0	30873.0	17738.0	26534.0	26503.0	15866.0	17074.0	19987.0	21677.0	24350.0	23158.0	21338.0	22907.0	25720.0	24195.0	23647.0	18909.0	23475.0	22852.0	20052.0	20473.0	21236.0	23910.0	19849.0	23651.0	16682.0	20606.0	16668.0	17697.0	20589.0	19831.0
cg00001593	II	541.0	490.0	567.0	525.0	446.0	387.0	336.0	470.0	661.0	605.0	429.0	158.0	366.0	306.0	387.0	420.0	588.0	595.0	402.0	426.0	418.0	657.0	420.0	671.0	107.0	652.0	607.0	726.0	691.0	515.0	946.0	441.0	671.0	635.0	368.0	1172.0	543.0	857.0	496.0	543.0	883.0	934.0	682.0	731.0	565.0	509.0	744.0	2294.0	839.0	959.0	1480.0	437.0	520.0	413.0	502.0	319.0	358.0	937.0	487.0	963.0	295.0	458.0	121.0	447.0	191.0
cg00002028	I	26127.0	26112.0	23856.0	20807.0	21556.0	22638.0	23240.0	21926.0	24148.0	16019.0	17424.0	24299.0	17653.0	16133.0	14418.0	17028.0	17544.0	16920.0	19047.0	13327.0	14386.0	25533.0	22836.0	24197.0	22497.0	20972.0	13804.0	16758.0	23324.0	19513.0	19712.0	22673.0	24146.0	26762.0	14990.0	22983.0	14919.0	21319.0	19214.0	17198.0	17546.0	18641.0	15361.0	19875.0	14345.0	17501.0	23494.0	27587.0	23587.0	24331.0	20785.0	24606.0	24345.0	26032.0	21523.0	22679.0	25591.0	20593.0	26282.0	18461.0	18515.0	20352.0	20346.0	19500.0	19458.0
cg00002593	II	2925.0	1812.0	2185.0	2256.0	2421.0	3454.0	1898.0	2053.0	1256.0	4829.0	3320.0	1255.0	825.0	1245.0	1086.0	1186.0	1464.0	1240.0	1240.0	1136.0	1303.0	1114.0	1690.0	1553.0	6733.0	1746.0	1548.0	2021.0	1119.0	1357.0	1629.0	1975.0	6314.0	1926.0	1237.0	4852.0	1516.0	1988.0	1213.0	1763.0	1982.0	1711.0	1501.0	2172.0	1294.0	1460.0	3729.0	3050.0	6738.0	4230.0	3815.0	8987.0	1954.0	6125.0	1464.0	2122.0	1770.0	2033.0	1628.0	3161.0	1919.0	2533.0	1262.0	2342.0	1936.0
cg00002646	II	24966.0	11870.0	17401.0	17283.0	17360.0	16383.0	15877.0	4261.0	4872.0	8268.0	4094.0	7798.0	4628.0	2340.0	3235.0	7129.0	3912.0	3562.0	3007.0	2987.0	3400.0	9346.0	8092.0	10730.0	23605.0	5596.0	5885.0	9519.0	5986.0	5260.0	6896.0	23731.0	23401.0	7752.0	4300.0	21544.0	2803.0	7306.0	2891.0	2057.0	2241.0	3508.0	4343.0	6421.0	4712.0	3456.0	17832.0	16638.0	23317.0	20693.0	16883.0	21270.0	8526.0	21819.0	11257.0	7939.0	9797.0	12741.0	7274.0	13518.0	11498.0	5046.0	6427.0	19550.0	10584.0
cg00002719	I	8617.0	16259.0	10959.0	10135.0	9691.0	8543.0	10773.0	9703.0	12766.0	11406.0	15391.0	8599.0	15259.0	12049.0	10740.0	12453.0	14392.0	12390.0	12636.0	9819.0	8834.0	13059.0	9700.0	11438.0	8507.0	12998.0	10519.0	16178.0	7711.0	11819.0	16878.0	11138.0	16306.0	12036.0	8825.0	22728.0	9548.0	18085.0	19893.0	5803.0	7917.0	11723.0	13046.0	14381.0	15149.0	13090.0	8524.0	11923.0	11452.0	11924.0	9896.0	6585.0	10304.0	2074.0	12801.0	8566.0	8651.0	6953.0	9552.0	2776.0	5732.0	3143.0	2470.0	6404.0	4970.0
cg00002808	II	6937.0	5930.0	4000.0	2336.0	3298.0	1542.0	2995.0	5856.0	1259.0	5600.0	3082.0	1843.0	1605.0	2608.0	2007.0	3161.0	2757.0	2020.0	1553.0	1511.0	1962.0	3002.0	1786.0	2295.0	6920.0	2265.0	3243.0	6489.0	1352.0	1694.0	2170.0	5101.0	7266.0	2528.0	2743.0	4796.0	2141.0	2920.0	1911.0	3154.0	4347.0	2396.0	3244.0	3684.0	2674.0	2165.0	6503.0	11516.0	11263.0	8877.0	9542.0	6297.0	1459.0	5311.0	2666.0	2093.0	1360.0	3711.0	1421.0	6121.0	1489.0	404.0	704.0	2144.0	1052.0
cg00002810	II	15739.0	16532.0	15461.0	14150.0	13166.0	14220.0	13892.0	13385.0	13271.0	13378.0	14565.0	18333.0	14066.0	13558.0	14142.0	14474.0	14581.0	14798.0	15225.0	10814.0	10891.0	15446.0	15782.0	15447.0	15011.0	13545.0	12305.0	15308.0	16939.0	18501.0	17063.0	17250.0	16981.0	16810.0	11948.0	16387.0	12994.0	16083.0	18659.0	11983.0	13074.0	15125.0	17170.0	17859.0	14850.0	14429.0	15941.0	15235.0	15801.0	16551.0	13831.0	17794.0	15329.0	16326.0	15371.0	16284.0	19270.0	12903.0	17234.0	12216.0	10903.0	12257.0	14330.0	11257.0	12453.0
cg00002837	I	7349.0	4534.0	7117.0	3590.0	1528.0	2294.0	5225.0	5626.0	2165.0	2778.0	4210.0	4514.0	3057.0	3235.0	6958.0	7846.0	3683.0	3207.0	5332.0	3602.0	2207.0	4068.0	4171.0	2416.0	5517.0	2219.0	3845.0	7433.0	5334.0	4242.0	5532.0	3196.0	4312.0	4165.0	3036.0	5048.0	4922.0	3663.0	5610.0	1615.0	3770.0	8096.0	13248.0	5355.0	6228.0	4677.0	6477.0	10290.0	5373.0	8103.0	6013.0	3004.0	5674.0	4077.0	5931.0	4164.0	5778.0	5342.0	7344.0	751.0	2242.0	2325.0	1677.0	2295.0	2144.0
cg00003187	II	2583.0	2428.0	1646.0	953.0	981.0	824.0	1696.0	5258.0	1271.0	954.0	1427.0	2721.0	2700.0	2774.0	3000.0	2746.0	2680.0	2780.0	1104.0	1536.0	2433.0	3083.0	2300.0	2706.0	2159.0	1151.0	1188.0	2070.0	1988.0	1035.0	836.0	1202.0	3225.0	3639.0	1936.0	3624.0	2409.0	1436.0	3717.0	513.0	1043.0	3199.0	1546.0	1273.0	742.0	2711.0	2989.0	5083.0	2092.0	3914.0	2880.0	1151.0	1078.0	900.0	2479.0	1833.0	1305.0	1198.0	746.0	472.0	442.0	642.0	458.0	610.0	467.0
cg00003202	I	38185.0	36275.0	34469.0	29707.0	28755.0	32382.0	30260.0	18708.0	32717.0	26738.0	30922.0	34123.0	29526.0	25335.0	23838.0	28252.0	27233.0	28498.0	31365.0	22555.0	23977.0	33795.0	34705.0	35955.0	30700.0	35011.0	25042.0	28909.0	34519.0	32326.0	36146.0	35710.0	38465.0	40409.0	24226.0	35819.0	24672.0	38900.0	30492.0	17902.0	17520.0	27685.0	28691.0	32688.0	28349.0	27840.0	35009.0	28278.0	38281.0	35115.0	29163.0	35496.0	33089.0	34156.0	30550.0	36427.0	37068.0	29347.0	36330.0	25269.0	31472.0	28425.0	28678.0	33489.0	30882.0
cg00003287	I	4502.0	2269.0	3673.0	3912.0	2462.0	2416.0	15251.0	2750.0	2102.0	4081.0	2243.0	1415.0	1205.0	975.0	3676.0	3033.0	1812.0	1272.0	6373.0	1269.0	1475.0	4212.0	4762.0	2991.0	11310.0	1966.0	1935.0	2804.0	6869.0	6586.0	1815.0	6734.0	10639.0	4880.0	1498.0	4327.0	1878.0	3062.0	3680.0	746.0	1540.0	3174.0	1373.0	1791.0	1037.0	3036.0	13767.0	10946.0	11823.0	17263.0	10012.0	2308.0	11458.0	15970.0	9917.0	3703.0	10599.0	14599.0	14531.0	2810.0	5214.0	4477.0	6958.0	2166.0	4178.0
cg00003345	II	24711.0	23762.0	25177.0	19984.0	17368.0	22338.0	22290.0	8014.0	9631.0	15920.0	17838.0	21795.0	5019.0	15919.0	8371.0	12729.0	7065.0	6809.0	15124.0	7637.0	8455.0	14514.0	11210.0	17639.0	26268.0	21612.0	9117.0	17344.0	13131.0	13770.0	20984.0	23906.0	26291.0	14949.0	7559.0	23950.0	9675.0	22627.0	7967.0	6378.0	8958.0	9012.0	16458.0	12756.0	14726.0	7353.0	24375.0	24383.0	22582.0	25710.0	19387.0	24169.0	16715.0	25644.0	15370.0	14641.0	18729.0	15384.0	23390.0	19476.0	12801.0	11271.0	14830.0	22760.0	14157.0
cg00003513	II	5448.0	4760.0	6849.0	2194.0	2658.0	2891.0	3004.0	3616.0	2021.0	1996.0	5043.0	5713.0	3602.0	2613.0	4277.0	5645.0	3173.0	4052.0	7523.0	2966.0	3667.0	5179.0	3135.0	4288.0	2759.0	3137.0	2500.0	3205.0	3994.0	4644.0	1856.0	4766.0	6034.0	7529.0	3127.0	8484.0	4972.0	2011.0	5729.0	1782.0	2789.0	4312.0	3570.0	4561.0	2487.0	4502.0	5474.0	6233.0	4546.0	4499.0	3861.0	2978.0	3832.0	4099.0	5190.0	2416.0	5501.0	3866.0	3849.0	2322.0	4074.0	3926.0	2192.0	4996.0	3923.0
cg00003578	II	6529.0	6322.0	9052.0	4559.0	5308.0	6642.0	12611.0	8385.0	5114.0	4180.0	4548.0	6118.0	4464.0	3020.0	3655.0	4239.0	3947.0	4689.0	7205.0	3096.0	3311.0	6320.0	7347.0	6441.0	9378.0	4802.0	3528.0	5513.0	6790.0	12014.0	5806.0	6717.0	6618.0	6196.0	3403.0	8067.0	3269.0	5397.0	7906.0	4728.0	4453.0	4998.0	3431.0	3930.0	3306.0	5225.0	23452.0	17446.0	10344.0	20561.0	18260.0	5255.0	17840.0	12110.0	13222.0	7662.0	17651.0	13592.0	24992.0	4491.0	6884.0	3971.0	10779.0	4243.0	5277.0
cg00003858	II	2173.0	1366.0	2122.0	2173.0	1854.0	2475.0	1296.0	758.0	1390.0	2705.0	1100.0	1473.0	1391.0	1709.0	1593.0	1585.0	1346.0	1142.0	1378.0	1197.0	1242.0	1417.0	1568.0	1550.0	2100.0	1146.0	1299.0	1863.0	1898.0	1371.0	1253.0	2185.0	1745.0	2614.0	1280.0	2147.0	1654.0	1749.0	1158.0	258.0	764.0	1890.0	2998.0	1931.0	1553.0	1440.0	1800.0	1448.0	1945.0	2144.0	1382.0	2212.0	1364.0	1379.0	1638.0	1443.0	1439.0	3251.0	3225.0	1291.0	1396.0	880.0	517.0	1251.0	1059.0
cg00004121	I	25680.0	19097.0	23763.0	16738.0	17126.0	19889.0	20888.0	15474.0	19011.0	14530.0	14258.0	15933.0	13467.0	13223.0	10765.0	15711.0	14720.0	10795.0	15952.0	8946.0	12739.0	20751.0	19561.0	17012.0	17884.0	19371.0	12206.0	15678.0	13658.0	17158.0	20032.0	18321.0	23891.0	25158.0	13447.0	22635.0	10170.0	19306.0	20053.0	9843.0	11512.0	12681.0	15127.0	16271.0	13152.0	13230.0	27723.0	27722.0	29673.0	29497.0	25239.0	18580.0	21357.0	24919.0	24770.0	16857.0	25318.0	18696.0	21797.0	19630.0	15583.0	18440.0	17867.0	14073.0	16228.0
cg00004209	II	6748.0	8488.0	7418.0	5549.0	5901.0	5530.0	5945.0	7984.0	5584.0	5775.0	4844.0	7067.0	4843.0	4708.0	4870.0	5544.0	4867.0	4472.0	5446.0	3946.0	4273.0	6653.0	6152.0	6887.0	7201.0	4916.0	5226.0	6512.0	6613.0	6307.0	5721.0	7911.0	7699.0	8254.0	3942.0	7932.0	4212.0	5934.0	6584.0	6429.0	7990.0	5874.0	5861.0	6308.0	4223.0	5598.0	7626.0	10643.0	6988.0	7568.0	6830.0	6736.0	6032.0	6668.0	6637.0	5983.0	8539.0	7947.0	9821.0	5305.0	4787.0	3652.0	4529.0	5908.0	5767.0
cg00004257	II	6455.0	6242.0	7408.0	5074.0	1969.0	4779.0	3670.0	2276.0	4729.0	2227.0	2937.0	5186.0	2797.0	3291.0	3732.0	4323.0	3697.0	3816.0	2536.0	2929.0	2635.0	5413.0	4924.0	3254.0	6074.0	4494.0	3185.0	2437.0	4600.0	3842.0	4923.0	6720.0	6305.0	7197.0	3278.0	5931.0	2992.0	3016.0	3442.0	1378.0	1788.0	2930.0	6038.0	4565.0	3976.0	4286.0	6966.0	3064.0	5456.0	6067.0	6078.0	4347.0	6417.0	7401.0	6596.0	6070.0	6720.0	6214.0	8045.0	3095.0	4312.0	5210.0	5752.0	5223.0	4083.0
cg00004667	II	1420.0	1425.0	1235.0	884.0	1082.0	962.0	2046.0	4914.0	789.0	1321.0	3168.0	1695.0	788.0	1759.0	529.0	1309.0	1075.0	1168.0	1434.0	548.0	464.0	656.0	1376.0	1383.0	1910.0	1271.0	994.0	1629.0	1357.0	928.0	330.0	2240.0	1482.0	1626.0	579.0	1289.0	669.0	791.0	1269.0	727.0	1197.0	1157.0	884.0	819.0	271.0	1121.0	1539.0	3102.0	1534.0	3049.0	1301.0	1309.0	7064.0	1028.0	1971.0	692.0	4320.0	5214.0	2605.0	541.0	691.0	663.0	966.0	3010.0	526.0
cg00006198	II	1934.0	677.0	808.0	367.0	925.0	888.0	1272.0	3751.0	658.0	1248.0	2103.0	689.0	649.0	1712.0	875.0	930.0	1105.0	704.0	548.0	517.0	823.0	1417.0	559.0	886.0	2033.0	889.0	641.0	1536.0	684.0	370.0	966.0	1267.0	1225.0	1376.0	775.0	4002.0	903.0	1206.0	810.0	609.0	706.0	697.0	1225.0	1147.0	1228.0	692.0	883.0	2903.0	2959.0	1642.0	2214.0	2141.0	475.0	903.0	939.0	1041.0	649.0	1570.0	537.0	674.0	1002.0	136.0	253.0	484.0	420.0
cg00006397	II	18668.0	15070.0	16046.0	14212.0	12221.0	17748.0	14103.0	5297.0	4726.0	9818.0	12282.0	15401.0	2389.0	11052.0	2488.0	6268.0	3260.0	2982.0	4362.0	2920.0	3045.0	6231.0	5956.0	11591.0	14866.0	4913.0	6405.0	11185.0	6310.0	5298.0	15778.0	20874.0	16906.0	6091.0	3603.0	8339.0	2927.0	18795.0	4511.0	2575.0	4652.0	3640.0	10385.0	5245.0	9055.0	3463.0	15207.0	15758.0	17682.0	16408.0	13412.0	19559.0	6963.0	16580.0	7687.0	6832.0	11740.0	9800.0	13331.0	12300.0	5455.0	5452.0	6569.0	15016.0	6166.0
cg00006626	II	4218.0	4105.0	3709.0	4439.0	3809.0	3673.0	2253.0	4275.0	3429.0	2282.0	2741.0	2188.0	2241.0	1935.0	2207.0	2433.0	2225.0	2307.0	2612.0	2002.0	2322.0	14232.0	3409.0	4922.0	4059.0	3919.0	2203.0	3771.0	3032.0	2394.0	3791.0	4660.0	5413.0	4390.0	2017.0	4018.0	2440.0	3583.0	4356.0	2701.0	2209.0	3213.0	2949.0	2979.0	2488.0	2131.0	3429.0	4443.0	5554.0	4565.0	3799.0	3607.0	3649.0	2583.0	3095.0	3154.0	4382.0	4187.0	3435.0	3671.0	2057.0	2080.0	1397.0	2973.0	2816.0
cg00007036	I	1823.0	1682.0	1194.0	1321.0	1394.0	1479.0	1716.0	2476.0	965.0	715.0	853.0	1695.0	384.0	662.0	797.0	581.0	752.0	657.0	261.0	528.0	683.0	1477.0	1145.0	740.0	1672.0	1264.0	660.0	1178.0	1594.0	422.0	1529.0	1787.0	1978.0	1541.0	782.0	3030.0	529.0	1201.0	1076.0	1189.0	2010.0	1252.0	1679.0	928.0	888.0	875.0	1924.0	3848.0	3303.0	2187.0	1883.0	957.0	1689.0	1523.0	1292.0	908.0	1531.0	1305.0	1641.0	777.0	1502.0	800.0	1047.0	568.0	371.0
cg00007221	II	5216.0	4447.0	3954.0	1565.0	1696.0	1936.0	4308.0	2228.0	2004.0	2079.0	3116.0	4597.0	1858.0	3930.0	1539.0	2398.0	2352.0	2423.0	4395.0	1964.0	1437.0	2875.0	3232.0	3842.0	4682.0	1560.0	1968.0	2330.0	3972.0	8102.0	3201.0	3126.0	3424.0	3528.0	1632.0	3901.0	1969.0	2541.0	4007.0	652.0	662.0	2112.0	4626.0	2924.0	2474.0	3064.0	6537.0	4895.0	4855.0	4273.0	4688.0	2517.0	7003.0	3829.0	7776.0	3621.0	10777.0	5390.0	16536.0	2574.0	4751.0	2063.0	841.0	2369.0	2274.0
cg00007800	II	4809.0	2420.0	5407.0	3220.0	4096.0	4806.0	10913.0	3309.0	2887.0	2948.0	2991.0	3648.0	2177.0	1863.0	2307.0	3257.0	1858.0	2302.0	2573.0	2540.0	2392.0	1434.0	2017.0	3333.0	3675.0	4255.0	2229.0	4889.0	2787.0	3093.0	3307.0	6139.0	7321.0	5146.0	2108.0	6427.0	3190.0	3559.0	1740.0	2431.0	2279.0	3417.0	3364.0	3365.0	3141.0	2209.0	8195.0	6198.0	6338.0	7361.0	6519.0	9646.0	3708.0	5203.0	3621.0	3100.0	4419.0	4608.0	5460.0	5692.0	4449.0	2539.0	4768.0	3293.0	4366.0
cg00007898	I	27402.0	30005.0	27618.0	25844.0	24220.0	26597.0	25797.0	18456.0	25923.0	16880.0	17436.0	22585.0	14983.0	13455.0	12935.0	14888.0	15045.0	15196.0	16062.0	12411.0	12332.0	24204.0	26189.0	25569.0	21724.0	25220.0	13921.0	17139.0	25074.0	15874.0	27599.0	28806.0	27073.0	26536.0	13887.0	29525.0	12761.0	30020.0	19557.0	16717.0	13147.0	15620.0	17392.0	18795.0	16953.0	15800.0	24379.0	24175.0	28785.0	25340.0	20910.0	26507.0	25328.0	25234.0	20463.0	20728.0	28600.0	20615.0	26302.0	19607.0	20890.0	19115.0	22590.0	20994.0	21235.0
cg00008004	I	8414.0	8963.0	6742.0	5983.0	6503.0	7593.0	6823.0	2969.0	5635.0	3629.0	5754.0	5620.0	4336.0	4323.0	4197.0	4750.0	4797.0	4202.0	3507.0	3564.0	3400.0	7157.0	5927.0	5068.0	6563.0	6161.0	4657.0	5552.0	4444.0	4277.0	8585.0	8650.0	6863.0	8214.0	4492.0	8268.0	3963.0	6955.0	4739.0	3194.0	3103.0	5853.0	7218.0	6500.0	6234.0	5449.0	6022.0	4242.0	6820.0	6268.0	4835.0	7248.0	7764.0	4980.0	6099.0	5991.0	7309.0	5318.0	6942.0	3853.0	5226.0	4181.0	3191.0	5523.0	5013.0
cg00008036	II	25106.0	25933.0	25288.0	21947.0	21977.0	23157.0	21746.0	14744.0	23605.0	15891.0	18961.0	22888.0	18196.0	15942.0	15025.0	16559.0	17485.0	15891.0	18692.0	13643.0	14730.0	23885.0	22507.0	23427.0	23073.0	20459.0	14317.0	17520.0	22836.0	18846.0	25727.0	27211.0	24622.0	25122.0	15355.0	26866.0	15889.0	26993.0	18611.0	10096.0	12082.0	16808.0	18424.0	19956.0	17238.0	17417.0	23271.0	24138.0	26248.0	23506.0	21345.0	24596.0	22196.0	24311.0	21483.0	21463.0	24652.0	21575.0	23533.0	18556.0	20070.0	20383.0	17886.0	20614.0	20744.0
cg00008446	II	25512.0	12215.0	16437.0	7971.0	11392.0	12664.0	17204.0	9616.0	14460.0	9847.0	6892.0	14892.0	5731.0	9293.0	11119.0	15612.0	9394.0	4502.0	15430.0	6890.0	7738.0	15768.0	14511.0	16516.0	14849.0	5508.0	6976.0	7776.0	13462.0	14086.0	6757.0	20950.0	16336.0	13281.0	7675.0	11579.0	9384.0	6985.0	9205.0	6167.0	6751.0	12151.0	4333.0	12006.0	4782.0	9458.0	24503.0	20379.0	19492.0	20971.0	17567.0	13231.0	20109.0	24789.0	16055.0	15893.0	20019.0	18521.0	20391.0	15820.0	14728.0	11579.0	14561.0	11113.0	20382.0
cg00008647	I	30533.0	29050.0	29316.0	22717.0	23453.0	20712.0	23582.0	16562.0	24396.0	17824.0	18563.0	25992.0	16632.0	14372.0	13967.0	15740.0	16182.0	15259.0	16504.0	12497.0	13953.0	27982.0	24822.0	24176.0	25507.0	22608.0	15408.0	17607.0	24322.0	20451.0	27992.0	30582.0	29233.0	30020.0	14569.0	29211.0	13653.0	26157.0	19151.0	16771.0	15448.0	18180.0	18446.0	18674.0	16838.0	17964.0	26173.0	24482.0	27762.0	27017.0	23126.0	27737.0	25199.0	28665.0	24218.0	23969.0	28616.0	23286.0	28539.0	19668.0	22197.0	21010.0	20575.0	22824.0	22990.0
cg00008810	II	530.0	705.0	463.0	514.0	694.0	591.0	591.0	982.0	800.0	1228.0	1384.0	636.0	1170.0	1095.0	1200.0	1194.0	1215.0	1142.0	1225.0	956.0	1052.0	492.0	810.0	559.0	714.0	911.0	1061.0	1469.0	670.0	1736.0	880.0	1036.0	885.0	1232.0	1233.0	671.0	1063.0	689.0	1630.0	1062.0	1958.0	1518.0	2067.0	1629.0	1032.0	1157.0	736.0	928.0	796.0	827.0	556.0	836.0	570.0	537.0	952.0	643.0	669.0	693.0	789.0	262.0	377.0	531.0	511.0	912.0	583.0
cg00008971	II	3622.0	1870.0	1972.0	1659.0	3950.0	2047.0	1594.0	8361.0	1240.0	1438.0	1527.0	1976.0	1420.0	1170.0	1334.0	1365.0	2016.0	1751.0	1485.0	1304.0	1033.0	2318.0	2591.0	2074.0	2752.0	1394.0	2379.0	5991.0	1710.0	2008.0	2236.0	5482.0	2828.0	2968.0	1198.0	2776.0	1182.0	2207.0	3398.0	4358.0	6743.0	2079.0	2062.0	2083.0	1618.0	1763.0	3033.0	10356.0	7464.0	6486.0	4425.0	8066.0	4305.0	1720.0	2876.0	1523.0	2671.0	3341.0	2384.0	2772.0	1735.0	1377.0	1577.0	1455.0	1049.0
cg00009167	II	26648.0	25635.0	20372.0	21556.0	19507.0	24416.0	20979.0	14013.0	23400.0	16807.0	16112.0	24146.0	16306.0	16055.0	14113.0	15010.0	15106.0	15465.0	16693.0	13403.0	14635.0	26047.0	23870.0	23707.0	21637.0	22035.0	11411.0	12069.0	19972.0	16361.0	25143.0	24435.0	25411.0	25124.0	15773.0	26040.0	15958.0	21582.0	18419.0	8301.0	5294.0	17194.0	18410.0	19055.0	15264.0	15945.0	25947.0	25736.0	23535.0	25314.0	21074.0	26457.0	23048.0	24092.0	21606.0	24262.0	28827.0	21319.0	27812.0	19122.0	20227.0	21873.0	22145.0	18133.0	18946.0
cg00009292	I	15236.0	14873.0	15330.0	8908.0	9020.0	11504.0	9253.0	5168.0	10411.0	11734.0	13110.0	10574.0	12448.0	11324.0	12232.0	13174.0	12067.0	12051.0	13308.0	10249.0	9162.0	12910.0	13504.0	9011.0	11180.0	3099.0	10033.0	9138.0	11491.0	13820.0	5592.0	13073.0	15710.0	14792.0	10461.0	15710.0	11661.0	9486.0	12352.0	4793.0	4421.0	14241.0	15608.0	14367.0	12394.0	13085.0	13649.0	13795.0	13183.0	13142.0	13153.0	8018.0	14348.0	12012.0	15088.0	12673.0	17048.0	13427.0	12469.0	10050.0	9331.0	11370.0	11080.0	10210.0	11558.0
cg00009834	II	7265.0	7874.0	6186.0	5634.0	4715.0	5156.0	7835.0	9876.0	4324.0	3385.0	4149.0	5793.0	2746.0	2298.0	2531.0	2498.0	2634.0	2613.0	1681.0	2108.0	2036.0	4861.0	5544.0	3456.0	6642.0	3611.0	2125.0	5720.0	4361.0	2516.0	6072.0	5619.0	7519.0	6759.0	1875.0	9092.0	2546.0	5759.0	4771.0	5029.0	6997.0	3529.0	3220.0	3767.0	2405.0	2856.0	8474.0	11867.0	6957.0	10735.0	7823.0	5093.0	4439.0	6449.0	6502.0	0.0	3568.0	5193.0	5582.0	4063.0	3526.0	3108.0	4722.0	2574.0	3930.0
