	RB_E_001	RB_E_002	RB_E_003	RB_E_004	RB_E_005	RB_E_006	RB_E_007	RB_E_008	RB_E_009	RB_E_011	RB_E_012	RB_E_013	RB_E_014	RB_E_015	RB_E_016	RB_E_017	RB_E_019	RB_E_020	RB_E_021	RB_E_022	RB_E_023	RB_E_025	RB_E_026	RB_E_027	RB_E_028	RB_E_029	RB_E_030	RB_E_030_IC	RB_E_032	RB_E_033	RB_E_034	RB_E_035	RB_E_036	RB_E_037	RB_E_040	RB_E_042	RB_E_044	RB_E_045	RB_E_046_IC	RB_E_048_IC	RB_E_049_IC	RB_E_050	RB_E_051	RB_E_052	RB_E_053	RB_E_054	RB_E_055	RB_E_056	RB_E_057	RB_E_058	RB_E_059	RB_E_060	RB_E_061	RB_E_063	RB_E_064	RB_E_065	RB_E_066	RB_E_067	RB_E_069_FR	RB_E_076	RB_E_077	RB_E_078	RB_E_079	RB_E_080	RB_E_081
cg00001249	0.825672454885938	0.819634394041977	0.8447960033305578	0.792604501607717	0.7944871554472155	0.7523888658080599	0.7470778413330017	0.7766072980017377	0.8521057786483839	0.7592573384503682	0.8503512165326275	0.8312824314306894	0.8411295744885218	0.842362579281184	0.8291375291375291	0.840931891650875	0.8325954905796356	0.8552836484983315	0.8284500111831805	0.8333590733590733	0.8330662782228696	0.8080877313228239	0.8361260053619303	0.8281812407368199	0.8305616932201418	0.81146408839779	0.8374411520354472	0.8363960504662644	0.8359643916913947	0.8450689061154177	0.8328936688311688	0.82592	0.8434087583023753	0.8260571652310101	0.8480939266560371	0.8445921004060539	0.8837972529476116	0.8436395065608548	0.8370058327932599	0.7830672748004561	0.8469048147326381	0.7610484994301634	0.8149483297284307	0.8610915078804987	0.8413056379821958	0.8279481132075471	0.7808117297067574	0.7732166301969365	0.7931918008784773	0.782315531376906	0.7419564813092803	0.7258992805755395	0.8009529997834092	0.7660349854227405	0.8008988764044944	0.8268690275435638	0.7493283181085438	0.7393448011394763	0.7713244505181642	0.8358293303192993	0.8146561443066517	0.8235119928931004	0.8987309644670051	0.8555897435897436	0.8346080305927343
cg00001269	0.4195411109407737	0.6569931252113153	0.4444077550827869	0.4519849785407725	0.35858361690585394	0.30819629452857206	0.10646596989548432	0.6484189998607048	0.6072612309418184	0.10856470262410857	0.8061471442400775	0.6221074518747065	0.6946374622356496	0.5106521385591153	0.7427649769585254	0.5946161082567479	0.6270186335403727	0.5053880879568953	0.7472414880201765	0.7324358435002104	0.5163851351351352	0.557973174366617	0.6419554866570701	0.6876286302309628	0.24964428328819938	0.7184078528666199	0.5483732876712328	0.43313798614810867	0.7015957736506726	0.6871934193645762	0.7008687932018517	0.5879333822143081	0.3735156863651065	0.728328818503855	0.7264782988639674	0.6549947970863683	0.4943639291465378	0.7345805806917226	0.7866406713571247	0.7546312080918286	0.7262282091917591	0.3822576289495004	0.6346860643185298	0.5563049659459102	0.630488750969744	0.7383050847457627	0.5819467101685699	0.2872634979233964	0.3394865587330408	0.3078660823205169	0.3439406627587032	0.40438373570520963	0.7947545201172015	0.4533022985161478	0.6315316933022087	0.7693379790940766	0.7117105994197173	0.6178478641773911	0.5187786259541984	0.06922245606051988	0.6828681729004493	0.7823411463735048	0.8038751345532831	0.7202704586644361	0.6055414551607445
cg00001364	0.7101956418005408	0.6675636885540007	0.7050304035378663	0.7228285077951002	0.736809965803615	0.7118428490672697	0.6671611741019392	0.48024165593740714	0.7477392836171463	0.7530178992646038	0.8150615496017378	0.6917318249875228	0.8096451319381256	0.7919394435351882	0.8129166666666666	0.8017409841890212	0.790245626435766	0.8412025438427443	0.7002202643171807	0.7958199356913184	0.793223485727547	0.6754415194935022	0.7378413903899518	0.7268159475696341	0.6914826498422713	0.42705375950178587	0.7704263810123924	0.8140777347402164	0.785548558170368	0.7726931732933233	0.7178009842755971	0.750408897612038	0.7251878974754288	0.7089793281653747	0.7894736842105263	0.7825082762337362	0.8121871599564744	0.7373907549752553	0.7550555778759876	0.65377751338489	0.6422458776873304	0.7056899934597777	0.7490556741665299	0.7740326481257558	0.7737405652097595	0.7646745876928533	0.6983839845634346	0.6591042584434655	0.6696021220159151	0.6323724634932676	0.6424401968639121	0.7424334140435835	0.6204466897101835	0.6614185502727982	0.6809962470146708	0.7015899581589958	0.5130700778642937	0.7309964047252183	0.7012105893308501	0.5890616220265967	0.7330255818426621	0.6870748299319728	0.6684153400868307	0.7129000969932104	0.5892997639653816
cg00001446	0.7508745892080992	0.7820216939764597	0.7784908165523345	0.7581323611890073	0.7270280190872385	0.7957457395198407	0.7520488749813738	0.6926952141057935	0.79987929993965	0.8159960258320914	0.8363378952336008	0.6277813095994914	0.7981351056442814	0.7875129354949982	0.8099967958987504	0.7445196934592764	0.8271454656116859	0.8278596847991866	0.8381766935562251	0.8205903701911444	0.7841760299625468	0.7551581843191196	0.7787812964444952	0.78884873515746	0.8172854534388314	0.78365636458879	0.812365387051818	0.7525507068223725	0.8303079044117647	0.799111338972913	0.7694838577010076	0.7639722430607652	0.7376796714579056	0.7721070811744387	0.7323226734535797	0.7525265840583532	0.8288988540109616	0.7721447841726619	0.77167313625958	0.7437711473392802	0.6746225036531904	0.6902494331065759	0.7433544303797468	0.7944202266782912	0.8084704313028013	0.7693388180997291	0.5609929078014184	0.7996539477278937	0.7559401584042241	0.7921026294240743	0.7989886219974716	0.7886452069331447	0.7220586503356495	0.6412870340872889	0.7369758576874206	0.7895080895571172	0.7561915244909191	0.7724118262192223	0.7403086533161859	0.8109776259230684	0.7477741903923295	0.7586419119909734	0.7196398150401557	0.8014391724758264	0.7531213798429657
cg00001510	0.5208745626395199	0.5396220371556695	0.4412087475149105	0.46520066889632106	0.4842764137838697	0.47548720038025394	0.3224639889478068	0.6174225492555788	0.6482786243559634	0.3541345324305247	0.617068366420999	0.5142493259895136	0.6252481730241203	0.5282927327511363	0.7012690428699447	0.6561845947133149	0.6321134190570392	0.5958079986297851	0.60079110222657	0.6374567423309285	0.6576358980328251	0.5941797794573164	0.6511289025860914	0.5165480118076055	0.4321586900948128	0.621023637370698	0.6151004061371841	0.5151343077226941	0.6134522677335782	0.5821154587922684	0.5981831454294753	0.5076750531478599	0.48981564215248274	0.5754551698039161	0.621441880464383	0.451495162708883	0.7413777413777414	0.598511412504135	0.7254634810958104	0.5128542510121458	0.7003292743538767	0.5041121065931542	0.5841745061686008	0.645933376186335	0.6933849972142025	0.6124147523330941	0.4764910369575317	0.46226747841555615	0.31788298532148024	0.35611516692642115	0.3519631130361883	0.40790243601983306	0.49979231568016613	0.43478745955595227	0.5465416875895033	0.6045247562852745	0.5303991905813098	0.5242803242034656	0.5103288028774231	0.43848450328004085	0.5883484767504008	0.6649169973968335	0.6413488749480517	0.5562655170422833	0.5843366959540081
cg00001534	0.7294326241134752	0.44349217232316307	0.7203286670724285	0.7849638870650033	0.6440922190201729	0.7840057985020537	0.7312911184210527	0.3829462989840348	0.5051103540216264	0.8790691593672375	0.6527133580705009	0.3342914630640989	0.48430330837961844	0.4163380975850173	0.6322846828261991	0.5594550912029554	0.4527331189710611	0.41061887800534286	0.7085074993852963	0.42170920562087755	0.5763067245769058	0.40717299578059074	0.4556915090841676	0.5528973950026581	0.8258340461933277	0.7229965156794426	0.5957911145752144	0.6933161953727507	0.5505885859037402	0.74575986565911	0.8253164556962025	0.727657830008199	0.6767193411974182	0.5527518378700577	0.4884223525779562	0.49867109634551493	0.5370370370370371	0.6938656733791176	0.35430002783189535	0.4733382030679328	0.585885031303358	0.492466194462331	0.7195331930361584	0.5322981366459627	0.7875457875457875	0.49722020788010635	0.40382941688424717	0.3939250759365508	0.4383282364933741	0.4970333625133742	0.2275329848145382	0.7219512195121951	0.8161224808623653	0.6356804898413582	0.6190476190476191	0.5595275590551181	0.7396712572190137	0.7247444377630787	0.8401792382374906	0.5943624161073825	0.47069767441860466	0.4829622898682417	0.6167578462424417	0.6221383054047676	0.547136340598074
cg00001582	0.06107358691788126	0.060894596988485386	0.07276462320250839	0.06613645876935957	0.05981081533567721	0.07253343671254119	0.08507584280560189	0.050907134823218736	0.08184087702159991	0.07320582261340555	0.06274628675356168	0.04335594903193778	0.058909574468085105	0.04959805854694373	0.050729722144260456	0.05982100800753651	0.048932847475273294	0.049706997587038955	0.051146505560895235	0.06369634275474464	0.05873669489550151	0.060155598777438174	0.05053976646838511	0.06106706663809728	0.06236016759549282	0.05986774777611588	0.06556141672946496	0.0630098452883263	0.06010584677419355	0.051396011396011396	0.04650152107779226	0.06307788747845165	0.060266467438675135	0.060151165231996644	0.0636737491432488	0.057313628362058375	0.07353458588417423	0.052443272761510215	0.05554571749011274	0.06690743204713932	0.06331156358048405	0.05769350326391048	0.06724473544505397	0.05430847212165098	0.05486637839370525	0.05702262609013844	0.06419772900533643	0.05672043010752688	0.05113998724489796	0.06433058351623401	0.04729456894811226	0.07179804750109281	0.06363706148767943	0.0683002340859322	0.05433707124010554	0.04901839222979955	0.052168204811368114	0.06539163558447743	0.05484707859831184	0.07353080793696003	0.07806903909167111	0.07192969500036925	0.07609856847802864	0.04738625363020329	0.06543023163257183
cg00001583	0.02697967764540995	0.030118836224559485	0.03243145088069729	0.039278624825780296	0.036156721118716664	0.1275983507988318	0.03354387979710977	0.07058512046597828	0.023746200607902737	0.022467991829821152	0.02586603150725001	0.039275927924935644	0.011937059142702116	0.015192277259059977	0.026137665312923046	0.016619136591601927	0.019530743637384954	0.0246052697116103	0.018120688149506594	0.021158946002369804	0.020023876709355327	0.02396547738306234	0.04050367261280168	0.039753846153846153	0.03963097713097713	0.06944747761519983	0.03338439596429137	0.0699835739604046	0.035235352353523534	0.02139162045020273	0.032446885388061855	0.025951319849160097	0.05903925057187466	0.03980891719745223	0.02394068887401534	0.02791487221401402	0.023066783831282953	0.039664764106639695	0.0383528900478053	0.4358629000815227	0.0676757227636522	0.023680748428592312	0.03636847474165077	0.03201491649145079	0.012887584534898558	0.021726204089100306	0.03606818945246893	0.04399762576049859	0.04869340029820293	0.03729433272394881	0.04387513238186495	0.048456902479472555	0.06016086671043992	0.03206856702619414	0.046550522648083625	0.029011951464282457	0.03476614430165572	0.03730043541364296	0.041531866709802655	0.0381144006898534	0.028090151978544205	0.033753323315223675	0.03212260034904014	0.030304454049990603	0.04615458427289738
cg00001593	0.834962301033231	0.8882219002276961	0.8050552922590837	0.8409405255878285	0.8482716427041909	0.7741602067183463	0.8525028658769583	0.9006306134148672	0.8177390412714689	0.8942866365397031	0.9403040877367896	0.9192233009708738	0.9322585898062205	0.928984639936166	0.919417296699244	0.9265510235974371	0.9043047847607619	0.8927680798004988	0.9192712984461511	0.8802816901408451	0.9050131926121372	0.8448200175592625	0.8710916072408118	0.8301131008482564	0.9488599348534202	0.8614838200473559	0.8784908452006658	0.8809085328422345	0.7833333333333333	0.9074074074074074	0.8359413605666283	0.8788252714708786	0.8825158872413231	0.8575291181364393	0.911063829787234	0.8562860166999883	0.8946714031971581	0.8687029530978576	0.9177339159258702	0.8258443465491924	0.8394976776191295	0.8194826637314254	0.8843419181545268	0.8868443929295856	0.9106364428945074	0.90333736814802	0.8032218091697646	0.6459749282585712	0.75	0.7568088696071342	0.715454714524828	0.7608055009823183	0.8247771288041807	0.7069620253164557	0.886302780638517	0.8748728382502543	0.8517980385034508	0.7416906568961005	0.8833369541603302	0.3447606727037516	0.8353221957040573	0.7344485101934135	0.8887443070917371	0.8310098605916355	0.8470812182741116
cg00001594	0.04480728051391863	0.058809380637402285	0.05018577351785041	0.06100846805234796	0.056371928046617684	0.04848680320378434	0.04757655457448807	0.16549870404147068	0.05174556547282793	0.030157510564733002	0.040152963671128104	0.06067759841766095	0.029301128489408038	0.044420131291028446	0.03460484239378712	0.04157270320619669	0.04620635337358887	0.03897517064002374	0.019605861546235472	0.0316962353959325	0.06083560184637235	0.04639297579496915	0.0348935146191794	0.05408693728569849	0.04300462347203749	0.06457023060796646	0.08097776883613318	0.06026046648517401	0.04549219936490405	0.043300517270148504	0.044095162375389886	0.06346574706545527	0.032487514503354686	0.0618700844742208	0.0513977547875853	0.0896951786789252	0.056976627545390714	0.03595650140318054	0.04003702846563296	0.062143717382577277	0.10854483182576623	0.06912870785092538	0.05763389288569145	0.049770443808636634	0.036345949770074285	0.04956513607032638	0.04851677294150263	0.0804947787170562	0.05181378476420798	0.0576139546727782	0.06196084314755082	0.041040819932850324	0.05759098891782232	0.03185769846716999	0.05442622950819672	0.035043304463690875	0.04199541868159837	0.04452718951206268	0.03335946966996935	0.01969911063087025	0.04756601972637607	0.051748670710701716	0.04082143751565239	0.03631875881523272	0.04149741138988451
cg00001687	0.9150222684568122	0.9769181017058776	0.9763404731905362	0.977879893679326	0.956999544003648	0.9608566891282888	0.9717388277878324	0.9833056382115392	0.9732977790765635	0.9648305084745763	0.9803563826552333	0.9761258383902907	0.9789085860743272	0.9805082070707071	0.9847497232812692	0.9814925698111153	0.9879859034600598	0.9859123926920537	0.9796560102911048	0.9728134110787172	0.9710076366831114	0.9762975608154689	0.9756071805702218	0.9782697370860681	0.8391664136046159	0.9755444276231513	0.9677658641850428	0.9744840024046489	0.9809603553096218	0.9822167487684729	0.975510012221491	0.9606450710137829	0.9209864116758933	0.980503512880562	0.9746057881071496	0.9366810544165254	0.9799696509863429	0.9716692479129679	0.9920606464170466	0.9720467679075393	0.9692955112219451	0.9726063688867694	0.9685069246822234	0.9782494883632383	0.9781371460299834	0.9744504784070339	0.9298765937137793	0.9147884737386891	0.7864542164163582	0.8988573247956981	0.8635493341275582	0.9623357431002116	0.9851366582135813	0.8879609687486264	0.9833043349498389	0.9874702959602506	0.9790067061910779	0.929221477620584	0.968399949083503	0.9850418827283606	0.9756114777820916	0.9850516754282445	0.9730242781496653	0.9852404138770542	0.9800837713534822
cg00001747	0.02531455399061033	0.10806129247168554	0.05646425407210523	0.057448384408851035	0.03463635985179635	0.04875385155427279	0.03014686936356609	0.08146499178459744	0.057027016786025536	0.01940981537004892	0.04624955980748914	0.4076939086998751	0.011423462799245058	0.03589440927138105	0.011397336744781066	0.017329044308394728	0.0216573018384158	0.017750541497173648	0.012971239797901282	0.09090909090909091	0.04770606278143966	0.056865806557646476	0.04678649648818065	0.0518564938116873	0.025115006838244438	0.09997378964316471	0.032227147478135855	0.025652010924864778	0.04263718910382945	0.020568358309196993	0.03800475059382423	0.03695514845230575	0.05951867816091954	0.03827274911612261	0.027475468331846567	0.0559521381467129	0.03264162807980335	0.05316770186335404	0.03529049837391228	0.061514195583596214	0.04980817568461437	0.03172229639519359	0.03553088853156284	0.029946250319938573	0.07432432432432433	0.027780973196825032	0.03553728110429898	0.050646902021975165	0.03356169655915634	0.03789845291247015	0.028057645708455554	0.04697386765809888	0.04105467358169365	0.027549628731626002	0.04729522221734743	0.037315467611887976	0.03703113801067134	0.05719708407022387	0.05688291139240506	0.02440993493850026	0.034734435455504746	0.059520554188314645	0.02638888888888889	0.14015670910871694	0.028499293936411485
cg00001791	0.8426966292134831	0.835380087283061	0.8817135549872123	0.594801018357229	0.7666784327567949	0.6661601580306944	0.7258037922506183	0.7800101471334348	0.8804799261652053	0.8233003226883275	0.9095303867403315	0.8215463539758153	0.8850107578293092	0.8477917981072555	0.8426994169457883	0.8793240331178406	0.8501270110076207	0.876676275222459	0.8843628269337785	0.8829878362172349	0.8721384701284198	0.8112468970784801	0.882560986669085	0.8333187811053873	0.8723446693926399	0.8541736506872276	0.8495052665177146	0.7406777443412272	0.8976166832174777	0.8602487718197972	0.8434976329713172	0.8060750189168738	0.8895052746453256	0.8588375864129043	0.88250223947447	0.8284094698232745	0.8604188759278897	0.8554988248642516	0.8407932011331445	0.8184873949579832	0.7872811876800354	0.8408100126564477	0.8209131771942276	0.8714699493120927	0.8726139978791092	0.8815919172005914	0.7354990419787494	0.742696233720521	0.6600368914908974	0.7781680626857606	0.7180793991416309	0.8520119720651812	0.8745419008062546	0.7685918485609426	0.8542435424354243	0.8625158831003812	0.8423568649249583	0.8415253425313788	0.8400828586224754	0.1462609105921208	0.8755572785423532	0.9084723441615452	0.8194965184788431	0.8812432626661876	0.8778220451527224
cg00001793	0.9182847056380438	0.9410938283993979	0.9094117647058824	0.889049686444766	0.8980108499095841	0.9472576614494279	0.8397058823529412	0.9219418306244653	0.9285163281049112	0.9288709426929648	0.9454462797393545	0.9502880879003082	0.9353049907578558	0.9542312721838222	0.9427110876079675	0.9402705814622913	0.9568862275449102	0.9488664570577527	0.9122775154377043	0.9307589880159787	0.9294141171765646	0.9198322957692796	0.9466019417475728	0.9014804845222073	0.8087755707085681	0.9379498364231189	0.9419426048565122	0.9339943342776204	0.8998115122517036	0.851006381934217	0.9139937106918239	0.9013325348106004	0.8786001858160422	0.9262295081967213	0.914366729678639	0.9204837240122588	0.9377811094452774	0.889500537056928	0.9557059731623323	0.9272762345679012	0.8451574919046217	0.9156671664167916	0.8955940339447969	0.9169544740973312	0.9290712468193384	0.9388550135501355	0.8407148407148407	0.8610271903323263	0.8266619013581129	0.6588174408073489	0.6339132097113362	0.8490401396160558	0.8733269598470363	0.8523424086337994	0.9037691401648998	0.9463709111329496	0.8783102143757882	0.7192982456140351	0.8972007722007722	0.06461651107450118	0.839867617107943	0.9333528208126279	0.856650387819592	0.9076112972714218	0.9456765512085722
